Year,metro_name,code,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,FMR Percentile,statename,statecode,smallarea_status
2023,"Akron, OH MSA",METRO10420M10420,712,809,1027,1297,1380,40,Ohio,OH,0
2023,"Brown County, OH HUD Metro FMR Area",METRO17140MM1220,666,670,882,1104,1247,40,Ohio,OH,0
2023,"Canton-Massillon, OH MSA",METRO15940M15940,576,654,861,1086,1157,40,Ohio,OH,0
2023,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",METRO17140M17140,731,839,1093,1464,1645,40,Ohio,OH,0
2023,"Cleveland-Elyria, OH MSA",METRO17460M17460,719,820,998,1296,1369,40,Ohio,OH,0
2023,"Columbus, OH HUD Metro FMR Area",METRO18140M18140,842,941,1163,1426,1577,40,Ohio,OH,0
2023,"Dayton-Kettering, OH MSA",METRO19430M19430,684,757,969,1271,1385,40,Ohio,OH,0
2023,"Hocking County, OH HUD Metro FMR Area",METRO18140N39073,602,606,794,1114,1118,40,Ohio,OH,0
2023,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",METRO26580M26580,648,706,829,1102,1248,40,Ohio,OH,0
2023,"Lima, OH MSA",METRO30620M30620,657,680,854,1086,1246,40,Ohio,OH,0
2023,"Mansfield, OH MSA",METRO31900M31900,554,620,794,1073,1258,40,Ohio,OH,0
2023,"Ottawa County, OH HUD Metro FMR Area",METRO45780M39123,619,703,926,1127,1276,40,Ohio,OH,0
2023,"Perry County, OH HUD Metro FMR Area",METRO18140N39127,578,606,798,983,1072,40,Ohio,OH,0
2023,"Springfield, OH MSA",METRO44220M44220,609,691,909,1108,1221,40,Ohio,OH,0
2023,"Toledo, OH HUD Metro FMR Area",METRO45780M45780,637,698,906,1218,1310,40,Ohio,OH,0
2023,"Union County, OH HUD Metro FMR Area",METRO18140N39159,859,900,1185,1442,1592,40,Ohio,OH,0
2023,"Weirton-Steubenville, WV-OH MSA",METRO48260M48260,619,623,794,1072,1151,40,Ohio,OH,0
2023,"Wheeling, WV-OH MSA",METRO48540M48540,563,647,827,1074,1227,40,Ohio,OH,0
2023,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",METRO49660M49660,573,632,794,1050,1113,40,Ohio,OH,0
2023,"Cotton County, OK HUD Metro FMR Area",METRO30020N40033,612,616,797,1043,1071,40,Oklahoma,OK,0
2023,"Enid, OK MSA",METRO21420M21420,666,683,899,1166,1208,40,Oklahoma,OK,0
2023,"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,601,605,797,1102,1270,40,Oklahoma,OK,0
2023,"Grady County, OK HUD Metro FMR Area",METRO36420N40051,608,641,844,1113,1297,40,Oklahoma,OK,0
2023,"Lawton, OK HUD Metro FMR Area",METRO30020M30020,625,629,815,1158,1388,40,Oklahoma,OK,0
2023,"Lincoln County, OK HUD Metro FMR Area",METRO36420N40081,683,687,797,1080,1084,40,Oklahoma,OK,0
2023,"Oklahoma City, OK HUD Metro FMR Area",METRO36420M36420,775,821,1016,1353,1536,40,Oklahoma,OK,0
2023,"Okmulgee County, OK HUD Metro FMR Area",METRO46140N40111,601,605,797,1031,1255,40,Oklahoma,OK,0
2023,"Pawnee County, OK HUD Metro FMR Area",METRO46140N40117,534,625,798,1052,1359,40,Oklahoma,OK,0
2023,"Tulsa, OK HUD Metro FMR Area",METRO46140M46140,711,781,987,1300,1519,40,Oklahoma,OK,0
2023,"Albany, OR MSA",METRO10540M10540,893,1000,1263,1728,2019,40,Oregon,OR,0
2023,"Bend-Redmond, OR MSA",METRO13460M13460,999,1184,1492,2120,2541,40,Oregon,OR,0
2023,"Corvallis, OR MSA",METRO18700M18700,1107,1158,1430,2032,2410,40,Oregon,OR,0
2023,"Eugene-Springfield, OR MSA",METRO21660M21660,902,1025,1349,1917,2298,40,Oregon,OR,0
2023,"Grants Pass, OR MSA",METRO24420M24420,781,887,1167,1659,1832,40,Oregon,OR,0
2023,"Medford, OR MSA",METRO32780M32780,861,978,1287,1829,2192,40,Oregon,OR,0
2023,"Portland-Vancouver-Hillsboro, OR-WA MSA",METRO38900M38900,1500,1610,1839,2574,2995,40,Oregon,OR,0
2023,"Salem, OR MSA",METRO41420M41420,924,978,1245,1769,2037,40,Oregon,OR,0
2023,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,967,1102,1396,1789,1875,40,Pennsylvania,PA,0
2023,"Altoona, PA MSA",METRO11020M11020,613,756,917,1116,1243,40,Pennsylvania,PA,0
2023,"Armstrong County, PA HUD Metro FMR Area",METRO38300N42005,600,687,897,1102,1350,40,Pennsylvania,PA,0
2023,"Chambersburg-Waynesboro, PA MSA",METRO16540M16540,800,805,1030,1393,1514,40,Pennsylvania,PA,0
2023,"Columbia County, PA HUD Metro FMR Area",METRO14100N42037,681,808,968,1178,1300,40,Pennsylvania,PA,0
2023,"East Stroudsburg, PA MSA",METRO20700M20700,986,993,1307,1798,2130,40,Pennsylvania,PA,0
2023,"Erie, PA MSA",METRO21500M21500,703,731,947,1174,1301,40,Pennsylvania,PA,0
2023,"Gettysburg, PA MSA",METRO23900M23900,747,917,1117,1483,1677,40,Pennsylvania,PA,0
2023,"Harrisburg-Carlisle, PA MSA",METRO25420M25420,847,975,1228,1570,1650,40,Pennsylvania,PA,0
2023,"Johnstown, PA MSA",METRO27780M27780,637,641,821,1055,1197,40,Pennsylvania,PA,0
2023,"Lancaster, PA MSA",METRO29540M29540,893,1025,1286,1631,1728,40,Pennsylvania,PA,0
2023,"Lebanon, PA MSA",METRO30140M30140,793,838,1090,1379,1464,40,Pennsylvania,PA,0
2023,"Montour County, PA HUD Metro FMR Area",METRO14100N42093,681,836,956,1359,1376,40,Pennsylvania,PA,0
2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",METRO37980M37980,1081,1218,1470,1789,2079,40,Pennsylvania,PA,1
2023,"Pike County, PA HUD Metro FMR Area",METRO35620MM5660,1088,1095,1442,1878,2409,40,Pennsylvania,PA,0
2023,"Pittsburgh, PA HUD Metro FMR Area",METRO38300M38300,862,904,1090,1386,1515,40,Pennsylvania,PA,1
2023,"Reading, PA MSA",METRO39740M39740,760,894,1136,1422,1526,40,Pennsylvania,PA,0
2023,"Scranton--Wilkes-Barre, PA MSA",METRO42540M42540,706,825,1008,1304,1417,40,Pennsylvania,PA,0
2023,"Sharon, PA HUD Metro FMR Area",METRO49660MM7610,634,638,821,1105,1165,40,Pennsylvania,PA,0
2023,"State College, PA MSA",METRO44300M44300,1091,1111,1285,1576,1726,40,Pennsylvania,PA,0
2023,"Williamsport, PA MSA",METRO48700M48700,726,799,968,1246,1339,40,Pennsylvania,PA,0
2023,"York-Hanover, PA MSA",METRO49620M49620,789,883,1128,1468,1569,40,Pennsylvania,PA,0
2023,"Aguadilla-Isabela, PR MSA",METRO10380M10380,384,420,485,597,677,40,Puerto Rico,PR,0
2023,"Arecibo, PR MSA",METRO11640M11640,424,433,489,629,700,40,Puerto Rico,PR,0
2023,"Barranquitas-Aibonito, PR HUD Metro FMR Area",METRO41980N72923,399,423,478,644,784,40,Puerto Rico,PR,0
2023,"Caguas, PR HUD Metro FMR Area",METRO41980MM1310,445,456,522,742,889,40,Puerto Rico,PR,0
2023,"Fajardo, PR HUD Metro FMR Area",METRO41980M21940,475,486,549,739,875,40,Puerto Rico,PR,0
2023,"Guayama, PR MSA",METRO25020M25020,391,393,456,610,613,40,Puerto Rico,PR,0
2023,"Mayagüez, PR MSA",METRO32420M32420,439,449,507,617,781,40,Puerto Rico,PR,0
2023,"Ponce, PR MSA",METRO38660M38660,421,430,486,685,770,40,Puerto Rico,PR,0
2023,"San German, PR MSA",METRO41900M41900,384,417,471,618,705,40,Puerto Rico,PR,0
2023,"San Juan-Guaynabo, PR HUD Metro FMR Area",METRO41980MM7440,507,518,585,831,996,40,Puerto Rico,PR,0
2023,"Yauco, PR MSA",METRO49500M49500,385,393,444,594,596,40,Puerto Rico,PR,0
2023,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",METRO39300N44005,1495,1526,1976,2649,3271,40,Rhode Island,RI,0
2023,"Providence-Fall River, RI-MA HUD Metro FMR Area",METRO39300M39300,1066,1171,1409,1715,2118,40,Rhode Island,RI,0
2023,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",METRO39300MM5520,1179,1186,1416,1855,2412,40,Rhode Island,RI,0
2023,"Anderson, SC HUD Metro FMR Area",METRO24860M11340,688,709,892,1123,1519,40,South Carolina,SC,0
2023,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",METRO12260M12260,750,890,1017,1369,1675,40,South Carolina,SC,0
2023,"Beaufort County, SC HUD Metro FMR Area",METRO25940N45013,1267,1295,1463,1836,2399,40,South Carolina,SC,0
2023,"Charleston-North Charleston, SC MSA",METRO16700M16700,1328,1357,1533,1906,2397,40,South Carolina,SC,0
2023,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",METRO16740M16740,1154,1180,1333,1691,2183,40,South Carolina,SC,1
2023,"Chester County, SC HUD Metro FMR Area",METRO16740N45023,645,649,791,1124,1264,40,South Carolina,SC,0
2023,"Clarendon County, SC HUD Metro FMR Area",METRO44940M45027,601,605,796,975,1182,40,South Carolina,SC,0
2023,"Columbia, SC HUD Metro FMR Area",METRO17900M17900,944,996,1125,1442,1724,40,South Carolina,SC,0
2023,"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,665,669,807,1023,1173,40,South Carolina,SC,0
2023,"Florence, SC HUD Metro FMR Area",METRO22500M22500,701,706,927,1173,1247,40,South Carolina,SC,0
2023,"Greenville-Mauldin-Easley, SC HUD Metro FMR Area",METRO24860M24860,865,931,1051,1344,1628,40,South Carolina,SC,0
2023,"Jasper County, SC HUD Metro FMR Area",METRO25940N45053,893,913,1031,1438,1707,40,South Carolina,SC,0
2023,"Kershaw County, SC HUD Metro FMR Area",METRO17900N45055,775,781,895,1183,1428,40,South Carolina,SC,0
2023,"Lancaster County, SC HUD Metro FMR Area",METRO16740N45057,688,693,912,1212,1263,40,South Carolina,SC,0
2023,"Laurens County, SC HUD Metro FMR Area",METRO24860N45059,652,656,864,1056,1161,40,South Carolina,SC,0
2023,"Myrtle Beach-North Myrtle Beach-Conway, SC HUD Metro FMR Area",METRO34820M34820,966,991,1141,1455,1642,40,South Carolina,SC,0
2023,"Spartanburg, SC MSA",METRO43900M43900,830,854,965,1254,1296,40,South Carolina,SC,0
2023,"Sumter, SC HUD Metro FMR Area",METRO44940M44940,657,803,982,1195,1343,40,South Carolina,SC,0
2023,"Meade County, SD HUD Metro FMR Area",METRO39660N46093,677,769,1012,1345,1724,40,South Dakota,SD,0
2023,"Rapid City, SD HUD Metro FMR Area",METRO39660M39660,665,756,995,1374,1509,40,South Dakota,SD,0
2023,"Sioux City, IA-NE-SD MSA",METRO43580M43580,620,705,928,1139,1247,40,South Dakota,SD,0
2023,"Sioux Falls, SD MSA",METRO43620M43620,710,793,949,1274,1616,40,South Dakota,SD,0
2023,"Campbell County, TN HUD Metro FMR Area",METRO28940N47013,566,643,847,1138,1160,40,Tennessee,TN,0
2023,"Chattanooga, TN-GA MSA",METRO16860M16860,910,919,1067,1372,1619,40,Tennessee,TN,0
2023,"Clarksville, TN-KY HUD Metro FMR Area",METRO17300M17300,699,758,985,1389,1678,40,Tennessee,TN,0
2023,"Cleveland, TN MSA",METRO17420M17420,661,707,931,1221,1319,40,Tennessee,TN,0
2023,"Crockett County, TN HUD Metro FMR Area",METRO27180N47033,592,605,796,999,1347,40,Tennessee,TN,0
2023,"Gibson County, TN HUD Metro FMR Area",METRO27180M47053,556,605,747,1041,1272,40,Tennessee,TN,0
2023,"Grainger County, TN HUD Metro FMR Area",METRO34100M47057,568,572,753,1008,1012,40,Tennessee,TN,0
2023,"Jackson, TN HUD Metro FMR Area",METRO27180M27180,627,712,937,1269,1274,40,Tennessee,TN,0
2023,"Johnson City, TN MSA",METRO27740M27740,700,724,875,1107,1299,40,Tennessee,TN,0
2023,"Kingsport-Bristol-Bristol, TN-VA MSA",METRO28700M28700,583,627,793,1041,1170,40,Tennessee,TN,0
2023,"Knoxville, TN HUD Metro FMR Area",METRO28940M28940,887,952,1156,1507,1773,40,Tennessee,TN,0
2023,"Macon County, TN HUD Metro FMR Area",METRO34980N47111,623,628,826,1036,1260,40,Tennessee,TN,0
2023,"Maury County, TN HUD Metro FMR Area",METRO34980N47119,832,837,1102,1469,1555,40,Tennessee,TN,0
2023,"Memphis, TN-MS-AR HUD Metro FMR Area",METRO32820M32820,800,902,1032,1365,1584,40,Tennessee,TN,0
2023,"Morgan County, TN HUD Metro FMR Area",METRO28940N47129,605,609,801,1112,1116,40,Tennessee,TN,0
2023,"Morristown, TN HUD Metro FMR Area",METRO34100M34100,632,636,828,1132,1298,40,Tennessee,TN,0
2023,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",METRO34980M34980,1218,1245,1406,1758,2173,40,Tennessee,TN,0
2023,"Roane County, TN HUD Metro FMR Area",METRO28940N47145,714,771,933,1212,1589,40,Tennessee,TN,0
2023,"Smith County, TN HUD Metro FMR Area",METRO34980N47159,546,614,808,1051,1121,40,Tennessee,TN,0
2023,"Stewart County, TN HUD Metro FMR Area",METRO17300M47161,542,604,768,1007,1308,40,Tennessee,TN,0
2023,"Abilene, TX MSA",METRO10180M10180,732,779,1006,1360,1649,40,Texas,TX,0
2023,"Amarillo, TX HUD Metro FMR Area",METRO11100M11100,670,778,972,1322,1542,40,Texas,TX,0
2023,"Atascosa County, TX HUD Metro FMR Area",METRO41700N48013,725,897,1013,1233,1670,40,Texas,TX,0
2023,"Austin County, TX HUD Metro FMR Area",METRO26420N48015,639,826,955,1357,1627,40,Texas,TX,0
2023,"Austin-Round Rock, TX MSA",METRO12420M12420,1253,1386,1626,2088,2416,40,Texas,TX,0
2023,"Beaumont-Port Arthur, TX MSA",METRO13140M13140,792,849,1027,1343,1402,40,Texas,TX,0
2023,"Brazoria County, TX HUD Metro FMR Area",METRO26420MM1145,836,1108,1251,1612,2131,40,Texas,TX,0
2023,"Brownsville-Harlingen, TX MSA",METRO15180M15180,632,702,893,1156,1304,40,Texas,TX,0
2023,"College Station-Bryan, TX MSA",METRO17780M17780,839,904,1024,1455,1571,40,Texas,TX,0
2023,"Corpus Christi, TX MSA",METRO18580M18580,950,1034,1262,1647,1927,40,Texas,TX,0
2023,"Dallas, TX HUD Metro FMR Area",METRO19100M19100,1259,1326,1565,1972,2572,40,Texas,TX,1
2023,"El Paso, TX HUD Metro FMR Area",METRO21340M21340,672,824,977,1361,1664,40,Texas,TX,0
2023,"Falls County, TX HUD Metro FMR Area",METRO47380N48145,589,687,826,1174,1407,40,Texas,TX,0
2023,"Fort Worth-Arlington, TX HUD Metro FMR Area",METRO19100MM2800,1101,1234,1456,1927,2385,40,Texas,TX,1
2023,"Harrison County, TX HUD Metro FMR Area",METRO30980M48203,738,760,1000,1217,1343,40,Texas,TX,0
